source_index,SiteCode,TimePoint,factor_index,NO2,NO2_obs
0,1152A,2019-01-14 15:00:00,0,79.73462677001953,62.0
0,1153A,2019-01-14 15:00:00,0,79.73462677001953,65.0
0,1154A,2019-01-14 15:00:00,0,79.73462677001953,61.0
0,1155A,2019-01-14 15:00:00,0,79.73462677001953,46.0
0,1156A,2019-01-14 15:00:00,0,79.73462677001953,66.0
0,1157A,2019-01-14 15:00:00,0,73.56800079345703,80.0
0,1158A,2019-01-14 15:00:00,0,71.79570007324219,55.0
0,1159A,2019-01-14 15:00:00,0,65.86685943603516,54.0
0,1160A,2019-01-14 15:00:00,0,62.39662170410156,74.0
0,1161A,2019-01-14 15:00:00,0,62.39662170410156,79.0
0,1162A,2019-01-14 15:00:00,0,62.39662170410156,68.0
0,1163A,2019-01-14 15:00:00,0,62.39662170410156,72.0
0,1164A,2019-01-14 15:00:00,0,62.39662170410156,60.0
0,1165A,2019-01-14 15:00:00,0,59.20381164550781,80.0
0,1166A,2019-01-14 15:00:00,0,62.39662170410156,68.0
0,1167A,2019-01-14 15:00:00,0,58.12701416015625,40.0
0,1168A,2019-01-14 15:00:00,0,41.63628005981445,18.0
0,1169A,2019-01-14 15:00:00,0,41.63628005981445,27.0
0,1170A,2019-01-14 15:00:00,0,41.63628005981445,11.0
0,1171A,2019-01-14 15:00:00,0,32.853477478027344,26.0
0,1172A,2019-01-14 15:00:00,0,40.48006057739258,24.0
0,1173A,2019-01-14 15:00:00,0,76.57537841796875,71.0
0,1177A,2019-01-14 15:00:00,0,55.72393035888672,38.0
0,1178A,2019-01-14 15:00:00,0,52.08061981201172,46.0
0,1180A,2019-01-14 15:00:00,0,49.69514846801758,39.0
0,1181A,2019-01-14 15:00:00,0,50.4738883972168,45.0
0,1182A,2019-01-14 15:00:00,0,50.4738883972168,44.0
0,1186A,2019-01-14 15:00:00,0,43.894371032714844,43.0
0,1188A,2019-01-14 15:00:00,0,65.40579986572266,54.0
0,1189A,2019-01-14 15:00:00,0,66.09391784667969,67.0
0,1190A,2019-01-14 15:00:00,0,65.40579986572266,39.0
0,1191A,2019-01-14 15:00:00,0,65.40579986572266,48.0
0,1192A,2019-01-14 15:00:00,0,61.41632080078125,57.0
0,1193A,2019-01-14 15:00:00,0,61.06140899658203,52.0
0,1195A,2019-01-14 15:00:00,0,66.09391784667969,41.0
0,1196A,2019-01-14 15:00:00,0,59.57984161376953,92.0
0,1200A,2019-01-14 15:00:00,0,58.662105560302734,61.0
0,1201A,2019-01-14 15:00:00,0,57.20065689086914,52.0
0,1203A,2019-01-14 15:00:00,0,47.48774719238281,38.0
0,1204A,2019-01-14 15:00:00,0,52.886390686035156,54.0
0,1205A,2019-01-14 15:00:00,0,56.827667236328125,60.0
0,1206A,2019-01-14 15:00:00,0,34.69093704223633,33.0
0,1207A,2019-01-14 15:00:00,0,34.69093704223633,26.0
0,1209A,2019-01-14 15:00:00,0,34.69093704223633,40.0
0,1210A,2019-01-14 15:00:00,0,55.324283599853516,31.0
0,1211A,2019-01-14 15:00:00,0,55.324283599853516,50.0
0,1212A,2019-01-14 15:00:00,0,52.171470642089844,32.0
0,1213A,2019-01-14 15:00:00,0,49.17038345336914,30.0
0,1214A,2019-01-14 15:00:00,0,55.324283599853516,34.0
0,1215A,2019-01-14 15:00:00,0,40.477569580078125,27.0
0,1216A,2019-01-14 15:00:00,0,40.02846145629883,20.0
0,1218A,2019-01-14 15:00:00,0,40.02846145629883,16.0
0,1220A,2019-01-14 15:00:00,0,52.46462631225586,34.0
0,1221A,2019-01-14 15:00:00,0,49.599769592285156,41.0
0,1223A,2019-01-14 15:00:00,0,70.13267517089844,62.0
0,1224A,2019-01-14 15:00:00,0,76.61344146728516,78.0
0,1225A,2019-01-14 15:00:00,0,66.28626251220703,27.0
0,1226A,2019-01-14 15:00:00,0,67.07861328125,69.0
0,1227A,2019-01-14 15:00:00,0,70.13267517089844,70.0
0,1228A,2019-01-14 15:00:00,0,70.13267517089844,79.0
0,1229A,2019-01-14 15:00:00,0,81.10163879394531,81.0
0,1230A,2019-01-14 15:00:00,0,81.10163879394531,81.0
0,1231A,2019-01-14 15:00:00,0,75.41190338134766,58.0
0,1232A,2019-01-14 15:00:00,0,69.6773452758789,74.0
0,1233A,2019-01-14 15:00:00,0,76.61344146728516,68.0
0,1234A,2019-01-14 15:00:00,0,18.976350784301758,86.0
0,1235A,2019-01-14 15:00:00,0,71.86474609375,80.0
0,1236A,2019-01-14 15:00:00,0,13.342230796813965,65.0
0,1237A,2019-01-14 15:00:00,0,58.77692413330078,86.0
0,1239A,2019-01-14 15:00:00,0,71.86474609375,70.0
0,1240A,2019-01-14 15:00:00,0,52.834388732910156,88.0
0,1241A,2019-01-14 15:00:00,0,49.135231018066406,74.0
0,1242A,2019-01-14 15:00:00,0,51.10065841674805,49.0
0,1243A,2019-01-14 15:00:00,0,58.252071380615234,56.0
0,1244A,2019-01-14 15:00:00,0,38.95938491821289,64.0
0,1245A,2019-01-14 15:00:00,0,51.10065841674805,48.0
0,1246A,2019-01-14 15:00:00,0,52.63089370727539,71.0
0,1247A,2019-01-14 15:00:00,0,37.275997161865234,69.0
0,1250A,2019-01-14 15:00:00,0,66.80465698242188,69.0
0,1252A,2019-01-14 15:00:00,0,69.6168212890625,84.0
0,1253A,2019-01-14 15:00:00,0,73.03260040283203,82.0
0,1255A,2019-01-14 15:00:00,0,54.952354431152344,64.0
0,1256A,2019-01-14 15:00:00,0,57.59603500366211,60.0
0,1257A,2019-01-14 15:00:00,0,57.59603500366211,48.0
0,1258A,2019-01-14 15:00:00,0,7.680102825164795,36.0
0,1259A,2019-01-14 15:00:00,0,1.933347225189209,22.0
0,1260A,2019-01-14 15:00:00,0,7.680102825164795,23.0
0,1262A,2019-01-14 15:00:00,0,72.51618194580078,55.0
0,1263A,2019-01-14 15:00:00,0,72.51618194580078,51.0
0,1264A,2019-01-14 15:00:00,0,64.17002868652344,32.0
0,1265A,2019-01-14 15:00:00,0,64.17002868652344,29.0
0,1266A,2019-01-14 15:00:00,0,62.279075622558594,39.0
0,1267A,2019-01-14 15:00:00,0,45.65693283081055,29.0
0,1268A,2019-01-14 15:00:00,0,45.65693283081055,37.0
0,1269A,2019-01-14 15:00:00,0,47.39221954345703,27.0
0,1270A,2019-01-14 15:00:00,0,58.718406677246094,73.0
0,1271A,2019-01-14 15:00:00,0,57.99393844604492,60.0
0,1272A,2019-01-14 15:00:00,0,55.13151931762695,42.0
0,1274A,2019-01-14 15:00:00,0,55.13151931762695,58.0
0,1275A,2019-01-14 15:00:00,0,55.13151931762695,66.0
0,1276A,2019-01-14 15:00:00,0,57.99393844604492,44.0
0,1277A,2019-01-14 15:00:00,0,59.510074615478516,71.0
0,1278A,2019-01-14 15:00:00,0,59.510074615478516,68.0
0,1279A,2019-01-14 15:00:00,0,57.67395782470703,56.0
0,1282A,2019-01-14 15:00:00,0,51.2021369934082,43.0
0,1283A,2019-01-14 15:00:00,0,51.2021369934082,34.0
0,1284A,2019-01-14 15:00:00,0,49.55149459838867,34.0
0,1285A,2019-01-14 15:00:00,0,51.2021369934082,32.0
0,1286A,2019-01-14 15:00:00,0,36.44572448730469,12.0
0,1288A,2019-01-14 15:00:00,0,47.92256164550781,11.0
0,1290A,2019-01-14 15:00:00,0,50.08608627319336,49.0
0,1291A,2019-01-14 15:00:00,0,50.08608627319336,48.0
0,1292A,2019-01-14 15:00:00,0,48.722084045410156,43.0
0,1293A,2019-01-14 15:00:00,0,41.833160400390625,42.0
0,1294A,2019-01-14 15:00:00,0,50.08608627319336,44.0
0,1295A,2019-01-14 15:00:00,0,51.42278289794922,49.0
0,1296A,2019-01-14 15:00:00,0,48.722084045410156,22.0
0,1298A,2019-01-14 15:00:00,0,50.08608627319336,38.0
0,1299A,2019-01-14 15:00:00,0,56.91284942626953,82.0
0,1300A,2019-01-14 15:00:00,0,69.66787719726562,91.0
0,1301A,2019-01-14 15:00:00,0,71.13436126708984,109.0
0,1302A,2019-01-14 15:00:00,0,69.66787719726562,87.0
0,1303A,2019-01-14 15:00:00,0,71.13436126708984,100.0
0,1304A,2019-01-14 15:00:00,0,69.66787719726562,103.0
0,1305A,2019-01-14 15:00:00,0,71.13436126708984,96.0
0,1306A,2019-01-14 15:00:00,0,63.817440032958984,97.0
0,1307A,2019-01-14 15:00:00,0,97.52265930175781,47.0
0,1308A,2019-01-14 15:00:00,0,112.22603607177734,101.0
0,1309A,2019-01-14 15:00:00,0,115.68587493896484,87.0
0,1310A,2019-01-14 15:00:00,0,111.87698364257812,79.0
0,1311A,2019-01-14 15:00:00,0,115.68587493896484,100.0
0,1312A,2019-01-14 15:00:00,0,115.68587493896484,66.0
0,1313A,2019-01-14 15:00:00,0,111.87698364257812,59.0
0,1314A,2019-01-14 15:00:00,0,99.2433853149414,109.0
0,1315A,2019-01-14 15:00:00,0,101.77803039550781,113.0
0,1316A,2019-01-14 15:00:00,0,64.1175308227539,104.0
0,1317A,2019-01-14 15:00:00,0,69.14994812011719,102.0
0,1318A,2019-01-14 15:00:00,0,71.71556854248047,82.0
0,1320A,2019-01-14 15:00:00,0,64.1175308227539,111.0
0,1321A,2019-01-14 15:00:00,0,64.1175308227539,102.0
0,1322A,2019-01-14 15:00:00,0,69.14994812011719,90.0
0,1323A,2019-01-14 15:00:00,0,69.14994812011719,89.0
0,1325A,2019-01-14 15:00:00,0,65.69213104248047,62.0
0,1326A,2019-01-14 15:00:00,0,56.307762145996094,53.0
0,1327A,2019-01-14 15:00:00,0,57.629520416259766,51.0
0,1328A,2019-01-14 15:00:00,0,65.69213104248047,61.0
0,1329A,2019-01-14 15:00:00,0,57.629520416259766,48.0
0,1330A,2019-01-14 15:00:00,0,56.307762145996094,48.0
0,1331A,2019-01-14 15:00:00,0,57.629520416259766,49.0
0,1333A,2019-01-14 15:00:00,0,40.14802169799805,51.0
0,1334A,2019-01-14 15:00:00,0,35.686859130859375,25.0
0,1336A,2019-01-14 15:00:00,0,49.62615203857422,36.0
0,1337A,2019-01-14 15:00:00,0,65.71471405029297,42.0
0,1338A,2019-01-14 15:00:00,0,58.858585357666016,36.0
0,1339A,2019-01-14 15:00:00,0,61.03469467163086,39.0
0,1340A,2019-01-14 15:00:00,0,58.858585357666016,31.0
0,1341A,2019-01-14 15:00:00,0,58.858585357666016,43.0
0,1342A,2019-01-14 15:00:00,0,61.03469467163086,38.0
0,1343A,2019-01-14 15:00:00,0,49.95449447631836,34.0
0,1344A,2019-01-14 15:00:00,0,57.088775634765625,33.0
0,1345A,2019-01-14 15:00:00,0,50.76396560668945,79.0
0,1346A,2019-01-14 15:00:00,0,50.76396560668945,75.0
0,1348A,2019-01-14 15:00:00,0,53.9753303527832,64.0
0,1349A,2019-01-14 15:00:00,0,51.3367805480957,63.0
0,1350A,2019-01-14 15:00:00,0,49.80219268798828,96.0
0,1351A,2019-01-14 15:00:00,0,19.82316780090332,27.0
0,1352A,2019-01-14 15:00:00,0,50.76396560668945,79.0
0,1353A,2019-01-14 15:00:00,0,15.073866844177246,22.0
0,1354A,2019-01-14 15:00:00,0,38.00119400024414,54.0
0,1355A,2019-01-14 15:00:00,0,24.702045440673828,22.0
0,1356A,2019-01-14 15:00:00,0,56.64703369140625,26.0
0,1357A,2019-01-14 15:00:00,0,56.64703369140625,26.0
0,1358A,2019-01-14 15:00:00,0,48.19356155395508,42.0
0,1359A,2019-01-14 15:00:00,0,65.10340118408203,32.0
0,1360A,2019-01-14 15:00:00,0,49.83769607543945,36.0
0,1361A,2019-01-14 15:00:00,0,45.48482131958008,7.0
0,1363A,2019-01-14 15:00:00,0,24.55548667907715,9.0
0,1364A,2019-01-14 15:00:00,0,23.991226196289062,14.0
0,1365A,2019-01-14 15:00:00,0,33.692134857177734,10.0
0,1367A,2019-01-14 15:00:00,0,36.77642822265625,27.0
0,1368A,2019-01-14 15:00:00,0,17.600177764892578,36.0
0,1369A,2019-01-14 15:00:00,0,69.8238296508789,28.0
0,1370A,2019-01-14 15:00:00,0,19.031482696533203,27.0
0,1371A,2019-01-14 15:00:00,0,47.81698989868164,84.0
0,1373A,2019-01-14 15:00:00,0,47.81698989868164,82.0
0,1374A,2019-01-14 15:00:00,0,51.1819953918457,114.0
0,1375A,2019-01-14 15:00:00,0,69.56388092041016,102.0
0,1376A,2019-01-14 15:00:00,0,41.27033615112305,62.0
0,1377A,2019-01-14 15:00:00,0,35.89899444580078,44.0
0,1378A,2019-01-14 15:00:00,0,32.76007080078125,36.0
0,1379A,2019-01-14 15:00:00,0,65.83090209960938,71.0
0,1380A,2019-01-14 15:00:00,0,65.83090209960938,63.0
0,1381A,2019-01-14 15:00:00,0,65.83090209960938,88.0
0,1382A,2019-01-14 15:00:00,0,44.062503814697266,88.0
0,1383A,2019-01-14 15:00:00,0,71.9555892944336,69.0
0,1384A,2019-01-14 15:00:00,0,71.9555892944336,80.0
0,1385A,2019-01-14 15:00:00,0,71.9555892944336,64.0
0,1386A,2019-01-14 15:00:00,0,71.9555892944336,66.0
0,1387A,2019-01-14 15:00:00,0,32.81633377075195,30.0
0,1388A,2019-01-14 15:00:00,0,32.81633377075195,32.0
0,1389A,2019-01-14 15:00:00,0,32.81633377075195,28.0
0,1390A,2019-01-14 15:00:00,0,32.81633377075195,36.0
0,1391A,2019-01-14 15:00:00,0,41.80526351928711,41.0
0,1392A,2019-01-14 15:00:00,0,20.256492614746094,22.0
0,1393A,2019-01-14 15:00:00,0,20.256492614746094,35.0
0,1394A,2019-01-14 15:00:00,0,20.256492614746094,17.0
0,1395A,2019-01-14 15:00:00,0,19.450517654418945,32.0
0,1396A,2019-01-14 15:00:00,0,19.450517654418945,29.0
0,1397A,2019-01-14 15:00:00,0,25.446931838989258,42.0
0,1398A,2019-01-14 15:00:00,0,25.446931838989258,42.0
0,1399A,2019-01-14 15:00:00,0,22.186246871948242,36.0
0,1400A,2019-01-14 15:00:00,0,22.186246871948242,38.0
0,1508A,2019-01-14 15:00:00,0,58.29555130004883,30.0
0,1511A,2019-01-14 15:00:00,0,58.29555130004883,44.0
0,1512A,2019-01-14 15:00:00,0,58.29555130004883,45.0
0,1513A,2019-01-14 15:00:00,0,56.98593521118164,52.0
0,1514A,2019-01-14 15:00:00,0,58.29555130004883,46.0
0,1515A,2019-01-14 15:00:00,0,67.20581817626953,39.0
0,1518A,2019-01-14 15:00:00,0,63.04880905151367,48.0
0,1519A,2019-01-14 15:00:00,0,67.20581817626953,45.0
0,1520A,2019-01-14 15:00:00,0,67.20581817626953,41.0
0,1524A,2019-01-14 15:00:00,0,67.20581817626953,52.0
0,1559A,2019-01-14 15:00:00,0,63.94113540649414,39.0
0,1562A,2019-01-14 15:00:00,0,58.29555130004883,38.0
0,1596A,2019-01-14 15:00:00,0,66.20963287353516,27.0
0,1597A,2019-01-14 15:00:00,0,66.20963287353516,31.0
0,1598A,2019-01-14 15:00:00,0,66.60576629638672,20.0
0,1599A,2019-01-14 15:00:00,0,60.839317321777344,14.0
0,1600A,2019-01-14 15:00:00,0,76.98457336425781,20.0
0,1601A,2019-01-14 15:00:00,0,64.43936920166016,18.0
0,1602A,2019-01-14 15:00:00,0,74.8926773071289,31.0
0,1603A,2019-01-14 15:00:00,0,76.98457336425781,26.0
0,1604A,2019-01-14 15:00:00,0,57.85288619995117,28.0
0,1605A,2019-01-14 15:00:00,0,59.607730865478516,26.0
0,1606A,2019-01-14 15:00:00,0,38.356510162353516,35.0
0,1607A,2019-01-14 15:00:00,0,48.13734817504883,41.0
0,1608A,2019-01-14 15:00:00,0,37.22787094116211,50.0
0,1609A,2019-01-14 15:00:00,0,37.05720138549805,57.0
0,1610A,2019-01-14 15:00:00,0,37.22787094116211,59.0
0,1611A,2019-01-14 15:00:00,0,47.81156539916992,12.0
0,1612A,2019-01-14 15:00:00,0,47.81156539916992,16.0
0,1613A,2019-01-14 15:00:00,0,40.01187515258789,20.0
0,1614A,2019-01-14 15:00:00,0,47.81156539916992,14.0
0,1616A,2019-01-14 15:00:00,0,58.635433197021484,54.0
0,1618A,2019-01-14 15:00:00,0,62.922088623046875,100.0
0,1619A,2019-01-14 15:00:00,0,56.899166107177734,91.0
0,1620A,2019-01-14 15:00:00,0,59.665496826171875,95.0
0,1621A,2019-01-14 15:00:00,0,62.922088623046875,103.0
0,1622A,2019-01-14 15:00:00,0,76.8069076538086,59.0
0,1624A,2019-01-14 15:00:00,0,77.07127380371094,56.0
0,1625A,2019-01-14 15:00:00,0,63.295654296875,35.0
0,1627A,2019-01-14 15:00:00,0,63.295654296875,50.0
0,1628A,2019-01-14 15:00:00,0,80.91677856445312,76.0
0,1629A,2019-01-14 15:00:00,0,80.91677856445312,76.0
0,1630A,2019-01-14 15:00:00,0,84.25856018066406,89.0
0,1631A,2019-01-14 15:00:00,0,73.16307830810547,94.0
0,1632A,2019-01-14 15:00:00,0,80.95883178710938,74.0
0,1633A,2019-01-14 15:00:00,0,45.10866165161133,17.0
0,1634A,2019-01-14 15:00:00,0,68.66266632080078,70.0
0,1635A,2019-01-14 15:00:00,0,79.56027221679688,69.0
0,1636A,2019-01-14 15:00:00,0,76.45855712890625,136.0
0,1637A,2019-01-14 15:00:00,0,59.71696090698242,82.0
0,1638A,2019-01-14 15:00:00,0,50.58753967285156,78.0
0,1639A,2019-01-14 15:00:00,0,49.248069763183594,98.0
0,1640A,2019-01-14 15:00:00,0,47.15234375,38.0
0,1641A,2019-01-14 15:00:00,0,62.80564498901367,67.0
0,1642A,2019-01-14 15:00:00,0,99.73747253417969,33.0
0,1643A,2019-01-14 15:00:00,0,99.15464782714844,50.0
0,1644A,2019-01-14 15:00:00,0,99.73747253417969,68.0
0,1645A,2019-01-14 15:00:00,0,99.15464782714844,44.0
0,1646A,2019-01-14 15:00:00,0,99.73747253417969,44.0
0,1648A,2019-01-14 15:00:00,0,91.2798080444336,89.0
0,1650A,2019-01-14 15:00:00,0,92.45708465576172,90.0
0,1652A,2019-01-14 15:00:00,0,88.89372253417969,68.0
0,1653A,2019-01-14 15:00:00,0,61.70280075073242,59.0
0,1655A,2019-01-14 15:00:00,0,69.88667297363281,60.0
0,1656A,2019-01-14 15:00:00,0,62.312252044677734,93.0
0,1657A,2019-01-14 15:00:00,0,61.444217681884766,81.0
0,1658A,2019-01-14 15:00:00,0,61.444217681884766,87.0
0,1659A,2019-01-14 15:00:00,0,88.04792022705078,79.0
0,1660A,2019-01-14 15:00:00,0,88.04792022705078,59.0
0,1662A,2019-01-14 15:00:00,0,100.98149108886719,26.0
0,1663A,2019-01-14 15:00:00,0,90.0315170288086,51.0
0,1664A,2019-01-14 15:00:00,0,114.31444549560547,47.0
0,1665A,2019-01-14 15:00:00,0,79.69175720214844,56.0
0,1666A,2019-01-14 15:00:00,0,73.60620880126953,57.0
0,1667A,2019-01-14 15:00:00,0,82.33585357666016,66.0
0,1669A,2019-01-14 15:00:00,0,27.608884811401367,21.0
0,1670A,2019-01-14 15:00:00,0,38.841304779052734,22.0
0,1671A,2019-01-14 15:00:00,0,27.608884811401367,26.0
0,1672A,2019-01-14 15:00:00,0,27.608884811401367,44.0
0,1673A,2019-01-14 15:00:00,0,26.13758659362793,50.0
0,1674A,2019-01-14 15:00:00,0,32.247074127197266,24.0
0,1675A,2019-01-14 15:00:00,0,30.562435150146484,20.0
0,1676A,2019-01-14 15:00:00,0,30.562435150146484,19.0
0,1677A,2019-01-14 15:00:00,0,30.589099884033203,25.0
0,1678A,2019-01-14 15:00:00,0,28.11112403869629,22.0
0,1679A,2019-01-14 15:00:00,0,34.09737014770508,24.0
0,1690A,2019-01-14 15:00:00,0,21.555133819580078,22.0
0,1691A,2019-01-14 15:00:00,0,19.02389907836914,24.0
0,1692A,2019-01-14 15:00:00,0,19.02389907836914,28.0
0,1693A,2019-01-14 15:00:00,0,20.5029354095459,17.0
0,1694A,2019-01-14 15:00:00,0,20.5029354095459,20.0
0,1695A,2019-01-14 15:00:00,0,17.000864028930664,16.0
0,1696A,2019-01-14 15:00:00,0,22.429752349853516,14.0
0,1697A,2019-01-14 15:00:00,0,22.429752349853516,15.0
0,1698A,2019-01-14 15:00:00,0,22.429752349853516,11.0
0,1702A,2019-01-14 15:00:00,0,18.024799346923828,19.0
0,1703A,2019-01-14 15:00:00,0,16.200517654418945,27.0
0,1705A,2019-01-14 15:00:00,0,29.83017349243164,20.0
0,1706A,2019-01-14 15:00:00,0,29.83017349243164,16.0
0,1708A,2019-01-14 15:00:00,0,32.75422286987305,21.0
0,1709A,2019-01-14 15:00:00,0,32.75422286987305,27.0
0,1710A,2019-01-14 15:00:00,0,32.75422286987305,23.0
0,1711A,2019-01-14 15:00:00,0,30.60030174255371,27.0
0,1712A,2019-01-14 15:00:00,0,25.973119735717773,38.0
0,1713A,2019-01-14 15:00:00,0,25.973119735717773,44.0
0,1714A,2019-01-14 15:00:00,0,25.973119735717773,43.0
0,1718A,2019-01-14 15:00:00,0,49.791507720947266,46.0
0,1719A,2019-01-14 15:00:00,0,49.791507720947266,38.0
0,1720A,2019-01-14 15:00:00,0,49.791507720947266,38.0
0,1721A,2019-01-14 15:00:00,0,63.54439163208008,10.0
0,1723A,2019-01-14 15:00:00,0,72.98504638671875,19.0
0,1724A,2019-01-14 15:00:00,0,72.98504638671875,17.0
0,1725A,2019-01-14 15:00:00,0,49.864288330078125,21.0
0,1726A,2019-01-14 15:00:00,0,37.03212356567383,12.0
0,1727A,2019-01-14 15:00:00,0,58.69867706298828,52.0
0,1730A,2019-01-14 15:00:00,0,60.49239730834961,46.0
0,1731A,2019-01-14 15:00:00,0,60.49239730834961,48.0
0,1733A,2019-01-14 15:00:00,0,55.1059455871582,111.0
0,1734A,2019-01-14 15:00:00,0,45.89391326904297,110.0
0,1735A,2019-01-14 15:00:00,0,55.1059455871582,98.0
0,1736A,2019-01-14 15:00:00,0,45.89391326904297,111.0
0,1737A,2019-01-14 15:00:00,0,45.89391326904297,128.0
0,1738A,2019-01-14 15:00:00,0,44.8253173828125,44.0
0,1739A,2019-01-14 15:00:00,0,44.8253173828125,41.0
0,1740A,2019-01-14 15:00:00,0,44.8253173828125,40.0
0,1741A,2019-01-14 15:00:00,0,62.16167449951172,45.0
0,1742A,2019-01-14 15:00:00,0,44.8253173828125,42.0
0,1743A,2019-01-14 15:00:00,0,44.8253173828125,36.0
0,1744A,2019-01-14 15:00:00,0,40.34624099731445,13.0
0,1745A,2019-01-14 15:00:00,0,40.34624099731445,22.0
0,1746A,2019-01-14 15:00:00,0,18.74649429321289,10.0
0,1748A,2019-01-14 15:00:00,0,80.1845703125,39.0
0,1749A,2019-01-14 15:00:00,0,69.95677947998047,44.0
0,1750A,2019-01-14 15:00:00,0,80.1845703125,39.0
0,1752A,2019-01-14 15:00:00,0,69.95677947998047,43.0
0,1753A,2019-01-14 15:00:00,0,69.95677947998047,41.0
0,1754A,2019-01-14 15:00:00,0,71.67131805419922,28.0
0,1755A,2019-01-14 15:00:00,0,99.07461547851562,44.0
0,1756A,2019-01-14 15:00:00,0,100.10639953613281,60.0
0,1757A,2019-01-14 15:00:00,0,92.83405303955078,80.0
0,1758A,2019-01-14 15:00:00,0,100.10639953613281,68.0
0,1759A,2019-01-14 15:00:00,0,92.83405303955078,69.0
0,1760A,2019-01-14 15:00:00,0,99.07461547851562,15.0
0,1761A,2019-01-14 15:00:00,0,51.03768539428711,92.0
0,1762A,2019-01-14 15:00:00,0,87.33804321289062,62.0
0,1763A,2019-01-14 15:00:00,0,70.56343078613281,54.0
0,1764A,2019-01-14 15:00:00,0,70.56343078613281,89.0
0,1765A,2019-01-14 15:00:00,0,70.56343078613281,100.0
0,1766A,2019-01-14 15:00:00,0,87.33804321289062,88.0
0,1767A,2019-01-14 15:00:00,0,42.618011474609375,58.0
0,1768A,2019-01-14 15:00:00,0,39.23094177246094,61.0
0,1769A,2019-01-14 15:00:00,0,57.89011001586914,61.0
0,1770A,2019-01-14 15:00:00,0,42.618011474609375,58.0
0,1771A,2019-01-14 15:00:00,0,41.671390533447266,63.0
0,1772A,2019-01-14 15:00:00,0,81.35523986816406,55.0
0,1773A,2019-01-14 15:00:00,0,81.35523986816406,74.0
0,1774A,2019-01-14 15:00:00,0,81.35523986816406,51.0
0,1775A,2019-01-14 15:00:00,0,89.20609283447266,53.0
0,1776A,2019-01-14 15:00:00,0,81.35523986816406,71.0
0,1778A,2019-01-14 15:00:00,0,76.63615417480469,19.0
0,1779A,2019-01-14 15:00:00,0,34.57413864135742,18.0
0,1780A,2019-01-14 15:00:00,0,35.252952575683594,26.0
0,1781A,2019-01-14 15:00:00,0,35.252952575683594,27.0
0,1782A,2019-01-14 15:00:00,0,29.4680118560791,19.0
0,1783A,2019-01-14 15:00:00,0,35.252952575683594,28.0
0,1784A,2019-01-14 15:00:00,0,48.4394645690918,35.0
0,1785A,2019-01-14 15:00:00,0,48.4394645690918,34.0
0,1786A,2019-01-14 15:00:00,0,48.4394645690918,38.0
0,1787A,2019-01-14 15:00:00,0,57.75798416137695,29.0
0,1789A,2019-01-14 15:00:00,0,34.90022277832031,24.0
0,1790A,2019-01-14 15:00:00,0,28.32060432434082,56.0
0,1791A,2019-01-14 15:00:00,0,22.668588638305664,40.0
0,1792A,2019-01-14 15:00:00,0,44.32487869262695,52.0
0,1793A,2019-01-14 15:00:00,0,42.11088943481445,53.0
0,1794A,2019-01-14 15:00:00,0,66.07489776611328,61.0
0,1795A,2019-01-14 15:00:00,0,66.48628234863281,52.0
0,1796A,2019-01-14 15:00:00,0,66.07489776611328,67.0
0,1797A,2019-01-14 15:00:00,0,66.48628234863281,56.0
0,1798A,2019-01-14 15:00:00,0,64.43619537353516,54.0
0,1799A,2019-01-14 15:00:00,0,64.43619537353516,60.0
0,1800A,2019-01-14 15:00:00,0,64.75196838378906,50.0
0,1801A,2019-01-14 15:00:00,0,64.43619537353516,46.0
0,1802A,2019-01-14 15:00:00,0,64.60773468017578,50.0
0,1803A,2019-01-14 15:00:00,0,53.10765838623047,40.0
0,1804A,2019-01-14 15:00:00,0,53.10765838623047,47.0
0,1805A,2019-01-14 15:00:00,0,53.10765838623047,36.0
0,1806A,2019-01-14 15:00:00,0,53.10765838623047,18.0
0,1808A,2019-01-14 15:00:00,0,55.311100006103516,61.0
0,1809A,2019-01-14 15:00:00,0,53.10765838623047,34.0
0,1810A,2019-01-14 15:00:00,0,53.735992431640625,10.0
0,1811A,2019-01-14 15:00:00,0,72.6737289428711,50.0
0,1812A,2019-01-14 15:00:00,0,77.0188980102539,54.0
0,1814A,2019-01-14 15:00:00,0,72.6737289428711,73.0
0,1815A,2019-01-14 15:00:00,0,69.2885971069336,80.0
0,1816A,2019-01-14 15:00:00,0,77.0188980102539,59.0
0,1817A,2019-01-14 15:00:00,0,77.0188980102539,57.0
0,1818A,2019-01-14 15:00:00,0,83.4531021118164,42.0
0,1819A,2019-01-14 15:00:00,0,68.91127014160156,55.0
0,1820A,2019-01-14 15:00:00,0,72.68002319335938,53.0
0,1822A,2019-01-14 15:00:00,0,68.91127014160156,69.0
0,1824A,2019-01-14 15:00:00,0,42.32561492919922,38.0
0,1825A,2019-01-14 15:00:00,0,41.49871826171875,50.0
0,1826A,2019-01-14 15:00:00,0,42.32561492919922,42.0
0,1828A,2019-01-14 15:00:00,0,65.66422271728516,84.0
0,1829A,2019-01-14 15:00:00,0,65.66422271728516,81.0
0,1830A,2019-01-14 15:00:00,0,65.66422271728516,88.0
0,1831A,2019-01-14 15:00:00,0,35.990745544433594,56.0
0,1832A,2019-01-14 15:00:00,0,35.28068161010742,63.0
0,1833A,2019-01-14 15:00:00,0,40.42323684692383,61.0
0,1834A,2019-01-14 15:00:00,0,40.42323684692383,60.0
0,1835A,2019-01-14 15:00:00,0,55.99888610839844,98.0
